run_tag,symbol,preset,model,ticket,direction,ny_day,entry_time_ny,exit_time_ny,entry_price,exit_price,sl_price,tp_price,risk_points,r_realized,mfe_r,mae_r,spread_pts_entry,range_high,range_low,range_pts,atr_pts,range_atr_ratio,rvol,bias,lots,profit_ccy,balance_after,bars_held,exit_reason
rvoltest_1.05,USATECHIDXUSD,ORB,break_direct,1,SHORT,2026-02-04,2026-02-04 09:58:00+00:00,2026-02-04 12:27:00+00:00,25124.60190,24810.70769,25281.54900,24810.70769,156.9,2.0000,2.1941,0.4830,1.1,25281.54900,25127.03800,154.5,119.3,1.295,1.087,OFF,0.00,100.00,10100.00,149,take_profit
rvoltest_1.05,USATECHIDXUSD,ORB,break_direct,2,LONG,2026-02-05,2026-02-05 09:38:00+00:00,2026-02-05 10:08:00+00:00,24751.86237,24553.27900,24553.27900,25149.02910,198.6,-1.0000,0.5448,1.0470,1.1,24714.01100,24553.27900,160.7,131.0,1.227,1.175,OFF,0.00,-50.50,10049.50,30,stop_loss
rvoltest_1.05,USATECHIDXUSD,ORB,break_direct,3,SHORT,2026-02-05,2026-02-05 10:11:00+00:00,2026-02-05 11:33:00+00:00,24544.56650,24714.01100,24714.01100,24205.67749,169.4,-1.0000,0.5593,1.0042,1.1,24714.01100,24553.27900,160.7,131.0,1.227,1.175,OFF,0.00,-50.25,9999.25,82,stop_loss
rvoltest_1.05,USATECHIDXUSD,ORB,break_direct,4,LONG,2026-02-06,2026-02-06 09:39:00+00:00,2026-02-06 15:54:00+00:00,24817.61206,25114.44177,24609.78300,25233.27018,207.8,1.4282,1.5132,0.7953,1.1,24794.38100,24609.78300,184.6,138.4,1.333,1.081,OFF,0.00,71.41,10070.66,375,session_flat
rvoltest_1.05,USATECHIDXUSD,ORB,break_direct,5,SHORT,2026-02-13,2026-02-13 09:38:00+00:00,2026-02-13 09:45:00+00:00,24605.47242,24726.39200,24726.39200,24363.63325,120.9,-1.0000,0.8174,1.0367,1.1,24726.39200,24619.00000,107.4,119.2,0.901,1.089,OFF,0.00,-50.35,10020.31,7,stop_loss
rvoltest_1.05,USATECHIDXUSD,ORB,break_direct,6,LONG,2026-02-13,2026-02-13 09:47:00+00:00,2026-02-13 09:52:00+00:00,24733.25605,24619.00000,24619.00000,24961.76815,114.3,-1.0000,0.3726,1.0062,1.2,24726.39200,24619.00000,107.4,119.2,0.901,1.089,OFF,0.00,-50.10,9970.20,5,stop_loss
rvoltest_1.05,USATECHIDXUSD,ORB,break_direct,7,LONG,2026-02-17,2026-02-17 09:36:00+00:00,2026-02-17 09:50:00+00:00,24700.74941,24537.58800,24537.58800,25027.07222,163.2,-1.0000,0.2758,1.2262,1.1,24691.58800,24537.58800,154.0,109.8,1.402,1.057,OFF,0.00,-49.85,9920.35,14,stop_loss
rvoltest_1.05,USATECHIDXUSD,ORB,break_direct,8,SHORT,2026-02-17,2026-02-17 09:52:00+00:00,2026-02-17 11:12:00+00:00,24501.48092,24691.58800,24691.58800,24121.26676,190.1,-1.0000,0.6304,1.0277,1.1,24691.58800,24537.58800,154.0,109.8,1.402,1.057,OFF,0.00,-49.60,9870.75,80,stop_loss
rvoltest_1.05,USATECHIDXUSD,ORB,break_direct,9,LONG,2026-02-18,2026-02-18 09:43:00+00:00,2026-02-18 10:05:00+00:00,24777.26676,24957.08029,24687.36000,24957.08029,89.9,2.0000,2.1610,0.5247,1.1,24768.12100,24687.36000,80.8,113.5,0.711,1.063,OFF,0.00,98.71,9969.46,22,take_profit
rvoltest_1.05,USATECHIDXUSD,ORB,break_direct,10,LONG,2026-02-18,2026-02-18 10:07:00+00:00,2026-02-18 15:54:00+00:00,24963.86102,24921.84060,24687.36000,25516.86305,276.5,-0.1520,0.3470,0.6237,1.1,24768.12100,24687.36000,80.8,113.5,0.711,1.063,OFF,0.00,-7.58,9961.88,347,session_flat
