run_tag,symbol,preset,model,ticket,direction,ny_day,entry_time_ny,exit_time_ny,entry_price,exit_price,sl_price,tp_price,risk_points,r_realized,mfe_r,mae_r,spread_pts_entry,range_high,range_low,range_pts,atr_pts,range_atr_ratio,rvol,bias,lots,profit_ccy,balance_after,bars_held,exit_reason
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,1,LONG,2026-02-02,2026-02-02 09:36:00+00:00,2026-02-02 14:59:00+00:00,1.36540,1.36586,1.36367,1.36885,17.3,0.2685,1.3148,0.6065,0.6,1.36510,1.36367,14.3,0.0,0.000,1.000,OFF,0.00,13.43,10013.43,143,session_flat
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,2,LONG,2026-02-06,2026-02-06 09:37:00+00:00,2026-02-06 15:54:00+00:00,1.36021,1.36178,1.35910,1.36243,11.1,1.4156,1.4713,0.7835,0.6,1.36016,1.35910,10.6,0.0,0.000,1.000,OFF,0.00,70.88,10084.30,137,session_flat
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,3,SHORT,2026-02-09,2026-02-09 09:36:00+00:00,2026-02-09 11:00:00+00:00,1.36264,1.36506,1.36506,1.35781,24.2,-1.0000,0.0000,2.3240,0.7,1.36506,1.36301,20.5,12.5,1.647,1.197,OFF,0.00,-50.42,10033.88,24,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,4,LONG,2026-02-11,2026-02-11 09:38:00+00:00,2026-02-11 10:30:00+00:00,1.36558,1.36436,1.36436,1.36801,12.2,-1.0000,0.9067,1.1726,0.7,1.36531,1.36436,9.5,15.1,0.628,1.269,OFF,0.00,-50.17,9983.71,52,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,5,LONG,2026-02-17,2026-02-17 09:38:00+00:00,2026-02-17 09:54:00+00:00,1.35321,1.35198,1.35198,1.35568,12.3,-1.0000,0.0048,1.0162,0.7,1.35284,1.35198,8.6,11.7,0.733,1.086,OFF,0.00,-49.92,9933.79,16,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,6,SHORT,2026-02-17,2026-02-17 09:59:00+00:00,2026-02-17 10:42:00+00:00,1.35183,1.34980,1.35284,1.34980,10.1,2.0000,2.1781,0.6743,0.7,1.35284,1.35198,8.6,11.7,0.733,1.086,OFF,0.00,99.34,10033.13,43,take_profit
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,7,LONG,2026-02-18,2026-02-18 10:03:00+00:00,2026-02-18 11:59:00+00:00,1.35459,1.35334,1.35334,1.35710,12.5,-1.0000,0.9002,1.0160,0.7,1.35428,1.35334,9.4,11.2,0.838,0.889,OFF,0.00,-50.17,9982.97,116,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,8,LONG,2026-02-19,2026-02-19 09:45:00+00:00,2026-02-19 10:08:00+00:00,1.34477,1.34676,1.34378,1.34676,9.9,2.0000,2.2265,0.8286,0.6,1.34455,1.34378,7.7,11.0,0.703,1.136,OFF,0.00,99.83,10082.80,23,take_profit
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,9,LONG,2026-02-19,2026-02-19 10:10:00+00:00,2026-02-19 13:59:00+00:00,1.34692,1.34595,1.34378,1.35321,31.4,-0.3107,0.1419,0.9555,0.5,1.34455,1.34378,7.7,11.0,0.703,1.136,OFF,0.00,-15.66,10067.13,169,session_flat
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,10,SHORT,2026-02-20,2026-02-20 09:39:00+00:00,2026-02-20 09:45:00+00:00,1.34699,1.34777,1.34777,1.34542,7.8,-1.0000,0.3029,1.1277,0.7,1.34777,1.34707,7.0,10.6,0.664,0.766,OFF,0.00,-50.34,10016.80,6,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,11,LONG,2026-02-20,2026-02-20 09:53:00+00:00,2026-02-20 10:01:00+00:00,1.34789,1.34953,1.34707,1.34953,8.2,2.0000,2.7387,0.6955,0.6,1.34777,1.34707,7.0,10.6,0.664,0.766,OFF,0.00,100.17,10116.97,8,take_profit
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,12,LONG,2026-02-23,2026-02-23 09:36:00+00:00,2026-02-23 12:02:00+00:00,1.35125,1.35035,1.35035,1.35304,9.0,-1.0000,1.2224,1.0558,0.5,1.35117,1.35035,8.2,10.2,0.807,0.764,OFF,0.00,-50.58,10066.38,26,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,13,SHORT,2026-02-25,2026-02-25 09:39:00+00:00,2026-02-25 09:48:00+00:00,1.35144,1.35198,1.35198,1.35037,5.4,-1.0000,0.5681,0.9627,0.5,1.35198,1.35152,4.6,9.4,0.492,0.693,OFF,0.00,-50.33,10016.05,9,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,14,LONG,2026-02-25,2026-02-25 09:50:00+00:00,2026-02-25 10:18:00+00:00,1.35215,1.35340,1.35152,1.35340,6.3,2.0000,2.0759,0.6334,0.5,1.35198,1.35152,4.6,9.4,0.492,0.693,OFF,0.00,100.16,10116.21,28,take_profit
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,15,LONG,2026-03-02,2026-03-02 09:38:00+00:00,2026-03-02 10:35:00+00:00,1.34076,1.33839,1.33839,1.34549,23.7,-1.0000,0.7460,0.9873,0.7,1.34041,1.33839,20.2,9.0,2.255,1.969,OFF,0.00,-50.58,10065.63,57,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,16,SHORT,2026-03-04,2026-03-04 09:36:00+00:00,2026-03-04 14:59:00+00:00,1.33586,1.33747,1.33777,1.33205,19.1,-0.8438,0.6406,0.9528,0.8,1.33777,1.33692,8.5,9.8,0.865,1.364,OFF,0.00,-42.47,10023.16,203,session_flat
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,17,SHORT,2026-03-09,2026-03-09 09:41:00+00:00,2026-03-09 11:00:00+00:00,1.33690,1.33821,1.33821,1.33429,13.1,-1.0000,0.4480,1.1532,0.7,1.33821,1.33743,7.8,9.7,0.802,1.870,OFF,0.00,-50.12,9973.04,19,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,18,SHORT,2026-03-12,2026-03-12 09:49:00+00:00,2026-03-12 11:01:00+00:00,1.33722,1.33501,1.33833,1.33501,11.1,2.0000,2.0626,0.8374,0.7,1.33833,1.33737,9.6,9.3,1.036,1.447,OFF,0.00,99.73,10072.77,12,take_profit
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,19,LONG,2026-03-13,2026-03-13 09:38:00+00:00,2026-03-13 10:03:00+00:00,1.32771,1.32689,1.32689,1.32935,8.2,-1.0000,1.4771,1.0122,0.6,1.32758,1.32689,6.9,9.2,0.751,1.033,OFF,0.00,-50.36,10022.41,25,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,20,SHORT,2026-03-13,2026-03-13 10:16:00+00:00,2026-03-13 10:30:00+00:00,1.32685,1.32758,1.32758,1.32539,7.3,-1.0000,0.9283,0.9863,0.6,1.32758,1.32689,6.9,9.2,0.751,1.033,OFF,0.00,-50.11,9972.30,14,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,21,LONG,2026-03-16,2026-03-16 09:37:00+00:00,2026-03-16 09:55:00+00:00,1.32940,1.33089,1.32866,1.33089,7.4,2.0000,2.1052,0.3951,0.7,1.32921,1.32866,5.5,8.2,0.669,0.822,OFF,0.00,99.72,10072.02,18,take_profit
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,22,LONG,2026-03-16,2026-03-16 09:57:00+00:00,2026-03-16 15:54:00+00:00,1.33085,1.33246,1.32866,1.33524,21.9,0.7347,1.4123,0.9179,0.7,1.32921,1.32866,5.5,8.2,0.669,0.822,OFF,0.00,37.00,10109.02,177,session_flat
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,23,SHORT,2026-03-20,2026-03-20 09:39:00+00:00,2026-03-20 09:43:00+00:00,1.33610,1.33691,1.33691,1.33447,8.1,-1.0000,0.7081,1.0000,0.7,1.33691,1.33619,7.2,7.9,0.907,1.160,OFF,0.00,-50.55,10058.48,4,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,24,LONG,2026-03-20,2026-03-20 09:48:00+00:00,2026-03-20 09:51:00+00:00,1.33710,1.33619,1.33619,1.33892,9.1,-1.0000,0.3303,1.8356,0.8,1.33691,1.33619,7.2,7.9,0.907,1.160,OFF,0.00,-50.29,10008.18,3,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,25,LONG,2026-03-23,2026-03-23 09:38:00+00:00,2026-03-23 10:03:00+00:00,1.34010,1.34275,1.33878,1.34275,13.2,2.0000,2.1641,0.2599,0.9,1.33984,1.33878,10.6,8.2,1.296,2.771,OFF,0.00,100.08,10108.27,25,take_profit
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,26,LONG,2026-03-26,2026-03-26 09:38:00+00:00,2026-03-26 11:39:00+00:00,1.33548,1.33435,1.33435,1.33774,11.3,-1.0000,1.1252,1.1328,0.6,1.33503,1.33435,6.8,8.7,0.783,0.783,OFF,0.00,-50.54,10057.72,61,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,27,SHORT,2026-03-30,2026-03-30 09:36:00+00:00,2026-03-30 15:54:00+00:00,1.32010,1.31824,1.32225,1.31581,21.5,0.8695,1.2563,0.1236,0.7,1.32225,1.32068,15.7,8.6,1.821,1.120,OFF,0.00,43.73,10101.45,258,session_flat
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,28,LONG,2026-03-31,2026-03-31 09:52:00+00:00,2026-03-31 10:37:00+00:00,1.32517,1.32398,1.32398,1.32756,11.9,-1.0000,1.0298,1.0084,0.6,1.32505,1.32398,10.7,9.2,1.158,0.968,OFF,0.00,-50.51,10050.95,45,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,29,LONG,2026-04-06,2026-04-06 09:55:00+00:00,2026-04-06 10:03:00+00:00,1.32597,1.32523,1.32523,1.32746,7.4,-1.0000,0.8701,1.4036,0.7,1.32572,1.32523,4.9,9.4,0.520,0.535,OFF,0.00,-50.25,10000.69,8,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,30,SHORT,2026-04-06,2026-04-06 10:05:00+00:00,2026-04-06 10:21:00+00:00,1.32465,1.32572,1.32572,1.32251,10.7,-1.0000,0.0652,1.4205,0.6,1.32572,1.32523,4.9,9.4,0.520,0.535,OFF,0.00,-50.00,9950.69,16,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,31,LONG,2026-04-09,2026-04-09 09:36:00+00:00,2026-04-09 09:51:00+00:00,1.34284,1.34207,1.34207,1.34437,7.7,-1.0000,0.1462,1.6122,0.6,1.34269,1.34207,6.2,9.4,0.657,0.639,OFF,0.00,-49.75,9900.93,15,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,32,SHORT,2026-04-09,2026-04-09 09:53:00+00:00,2026-04-09 11:20:00+00:00,1.34171,1.34269,1.34269,1.33975,9.8,-1.0000,1.3850,1.0815,0.6,1.34269,1.34207,6.2,9.4,0.657,0.639,OFF,0.00,-49.50,9851.43,27,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,33,SHORT,2026-04-10,2026-04-10 09:36:00+00:00,2026-04-10 10:23:00+00:00,1.34633,1.34767,1.34767,1.34366,13.4,-1.0000,0.4578,0.9925,0.6,1.34767,1.34638,12.9,8.4,1.528,0.721,OFF,0.00,-49.26,9802.17,47,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,34,LONG,2026-04-10,2026-04-10 10:26:00+00:00,2026-04-10 10:42:00+00:00,1.34789,1.34638,1.34638,1.35091,15.1,-1.0000,0.0000,1.3111,0.6,1.34767,1.34638,12.9,8.4,1.528,0.721,OFF,0.00,-49.01,9753.16,16,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,35,LONG,2026-04-14,2026-04-14 09:36:00+00:00,2026-04-14 11:27:00+00:00,1.35789,1.35686,1.35686,1.35996,10.3,-1.0000,0.9261,1.0290,0.7,1.35765,1.35686,7.9,8.8,0.902,0.940,OFF,0.00,-48.77,9704.40,111,stop_loss
orb_break_direct_fixed_r_t2.0,GBPUSD,ORB,break_direct,36,SHORT,2026-04-15,2026-04-15 09:42:00+00:00,2026-04-15 10:15:00+00:00,1.35603,1.35666,1.35666,1.35477,6.3,-1.0000,1.2486,0.9683,0.4,1.35666,1.35608,5.8,8.8,0.662,1.092,OFF,0.00,-48.52,9655.87,33,stop_loss
